"Dia","Mes","Ano","Estado","Comunidad","Sitio","Latitud","Longitud","Habitat","Zona","TipoProteccion","ANP","BuzoMonitor","HoraInicial","ProfundidadInicial","ProfundidadFinal","Temperatura","Visibilidad","Corriente","Transecto","Genero","Especie","GeneroEspecie","Sexo","Talla","ClaseTalla","Abundancia","RC"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","12:15",27,27.9,26,8,NA,11,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,48,NA,10,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","15:20",21,22.4,27,9,NA,12,"Muraena","lentiginosa","Muraena lentiginosa",NA,26,NA,9,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","15:20",21,22.4,27,9,NA,12,"Muraena","lentiginosa","Muraena lentiginosa",NA,34,NA,9,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,31,NA,13,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,36,NA,15,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Haemulon","sciurus","Haemulon sciurus",NA,12,NA,11,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Haemulon","sciurus","Haemulon sciurus",NA,18,NA,15,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Haemulon","sciurus","Haemulon sciurus",NA,30,NA,13,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,40,NA,15,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Mugil","curema","Mugil curema",NA,46,NA,7,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Mugil","curema","Mugil curema",NA,48,NA,10,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Mugil","curema","Mugil curema",NA,51,NA,15,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Muraena","lentiginosa","Muraena lentiginosa",NA,27,NA,10,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Muraena","lentiginosa","Muraena lentiginosa",NA,30,NA,20,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Muraena","lentiginosa","Muraena lentiginosa",NA,31,NA,11,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,46,NA,12,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,51,NA,22,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,60,NA,10,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Scarus","coeruleus","Scarus coeruleus",NA,62,NA,8,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Scarus","coeruleus","Scarus coeruleus",NA,64,NA,9,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","8:40",16,15.6,26,11,NA,5,"Scarus","coeruleus","Scarus coeruleus",NA,65,NA,8,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,31,NA,8,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,36,NA,13,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,37,NA,8,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,19,NA,5,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,28,NA,9,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Epinephelus","guttatus","Epinephelus guttatus",NA,30,NA,5,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Epinephelus","guttatus","Epinephelus guttatus",NA,34,NA,9,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Epinephelus","guttatus","Epinephelus guttatus",NA,37,NA,6,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Haemulon","sciurus","Haemulon sciurus",NA,22,NA,18,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Haemulon","sciurus","Haemulon sciurus",NA,24,NA,11,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Haemulon","sciurus","Haemulon sciurus",NA,25,NA,8,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,25,NA,9,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,39,NA,12,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,37,NA,10,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,52,NA,24,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,53,NA,16,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Mugil","curema","Mugil curema",NA,34,NA,12,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Mugil","curema","Mugil curema",NA,42,NA,11,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Mugil","curema","Mugil curema",NA,43,NA,14,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,33,NA,11,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,37,NA,11,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,38,NA,24,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,40,NA,17,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","15:20",17,17.4,25,10,NA,4,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,42,NA,14,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,30,NA,15,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Haemulon","sciurus","Haemulon sciurus",NA,22,NA,15,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,33,NA,14,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,39,NA,21,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,28,NA,5,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Mugil","curema","Mugil curema",NA,36,NA,6,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Mugil","curema","Mugil curema",NA,37,NA,10,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Mugil","curema","Mugil curema",NA,46,NA,14,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Mugil","curema","Mugil curema",NA,47,NA,10,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Mugil","curema","Mugil curema",NA,49,NA,17,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Muraena","lentiginosa","Muraena lentiginosa",NA,28,NA,15,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Muraena","lentiginosa","Muraena lentiginosa",NA,31,NA,11,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,45,NA,9,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,46,NA,19,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,50,NA,16,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Scarus","coeruleus","Scarus coeruleus",NA,54,NA,15,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Scarus","coeruleus","Scarus coeruleus",NA,59,NA,12,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Scarus","coeruleus","Scarus coeruleus",NA,77,NA,18,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Sparisoma","viride","Sparisoma viride",NA,29,NA,13,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Sparisoma","viride","Sparisoma viride",NA,31,NA,10,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Sparisoma","viride","Sparisoma viride",NA,33,NA,7,"Cerro prieto - Popotla"
1,4,2017,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","12:15",11,10.3,25,11,NA,2,"Sparisoma","viride","Sparisoma viride",NA,34,NA,16,"Cerro prieto - Popotla"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Denise Garcia","6:50",5,5.1,26,10,NA,4,"Haemulon","sciurus","Haemulon sciurus",NA,24,NA,10,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Epinephelus","guttatus","Epinephelus guttatus",NA,34,NA,8,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Epinephelus","guttatus","Epinephelus guttatus",NA,38,NA,9,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Epinephelus","guttatus","Epinephelus guttatus",NA,40,NA,14,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Epinephelus","guttatus","Epinephelus guttatus",NA,44,NA,15,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,28,NA,11,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,31,NA,12,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,34,NA,8,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,35,NA,25,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,28,NA,13,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,31,NA,13,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,42,NA,23,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,46,NA,15,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,70,NA,9,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,10,NA,10,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,11,NA,9,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,12,NA,8,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,15,NA,15,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","6:50",22,22.8,27,6,NA,2,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,17,NA,12,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,23,NA,15,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,30,NA,17,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,31,NA,12,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,32,NA,15,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,33,NA,17,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Epinephelus","guttatus","Epinephelus guttatus",NA,34,NA,15,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Epinephelus","guttatus","Epinephelus guttatus",NA,38,NA,14,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Haemulon","sciurus","Haemulon sciurus",NA,21,NA,12,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Haemulon","sciurus","Haemulon sciurus",NA,23,NA,14,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Haemulon","sciurus","Haemulon sciurus",NA,24,NA,20,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Haemulon","sciurus","Haemulon sciurus",NA,25,NA,14,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Haemulon","sciurus","Haemulon sciurus",NA,26,NA,13,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,40,NA,14,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,35,NA,15,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,51,NA,11,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,54,NA,15,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,38,NA,14,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,41,NA,15,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,49,NA,10,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Scarus","coeruleus","Scarus coeruleus",NA,52,NA,8,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,13,NA,7,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Wagner Quiros","15:20",10,10.1,26,3,NA,8,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,35,NA,12,"Las cruces - Calencho"
1,4,2018,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","14:45",16,14.3,27,12,NA,3,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,25,NA,9,"Cerro prieto - Popotla"
1,4,2018,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","14:45",16,14.3,27,12,NA,3,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,27,NA,13,"Cerro prieto - Popotla"
1,4,2018,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","14:45",16,14.3,27,12,NA,3,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,28,NA,13,"Cerro prieto - Popotla"
1,4,2018,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","14:45",16,14.3,27,12,NA,3,"Epinephelus","guttatus","Epinephelus guttatus",NA,26,NA,15,"Cerro prieto - Popotla"
1,4,2018,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","14:45",16,14.3,27,12,NA,3,"Epinephelus","guttatus","Epinephelus guttatus",NA,30,NA,14,"Cerro prieto - Popotla"
1,4,2018,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","14:45",16,14.3,27,12,NA,3,"Epinephelus","guttatus","Epinephelus guttatus",NA,38,NA,10,"Cerro prieto - Popotla"
1,4,2018,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","14:45",16,14.3,27,12,NA,3,"Epinephelus","guttatus","Epinephelus guttatus",NA,40,NA,24,"Cerro prieto - Popotla"
1,4,2018,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","14:45",16,14.3,27,12,NA,3,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,34,NA,10,"Cerro prieto - Popotla"
