"Dia","Mes","Ano","Estado","Comunidad","Sitio","Latitud","Longitud","Habitat","Zona","TipoProteccion","ANP","BuzoMonitor","HoraInicial","ProfundidadInicial","ProfundidadFinal","Temperatura","Visibilidad","Corriente","Transecto","Genero","Especie","GeneroEspecie","Sexo","Talla","ClaseTalla","Abundancia","RC"
1,4,2014,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Caio Faro","10:20",15,15.1,27,3,NA,8,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,48,NA,26.4,"Reserva - Control"
1,4,2014,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Caio Faro","10:20",15,15.1,27,3,NA,8,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,53,NA,24,"Reserva - Control"
1,4,2014,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Caio Faro","10:20",15,15.1,27,3,NA,8,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,52,NA,21.6,"Reserva - Control"
1,4,2014,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Caio Faro","10:20",15,15.1,27,3,NA,8,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,56,NA,28.8,"Reserva - Control"
1,4,2014,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Caio Faro","10:20",15,15.1,27,3,NA,8,"Sparisoma","viride","Sparisoma viride",NA,41,NA,24,"Reserva - Control"
1,4,2014,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Caio Faro","10:20",15,15.1,27,3,NA,8,"Sparisoma","viride","Sparisoma viride",NA,44,NA,33.6,"Reserva - Control"
1,4,2014,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Caio Faro","10:20",15,15.1,27,3,NA,8,"Sparisoma","viride","Sparisoma viride",NA,45,NA,31.2,"Reserva - Control"
1,4,2014,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Caio Faro","10:20",15,15.1,27,3,NA,8,"Sparisoma","viride","Sparisoma viride",NA,49,NA,43.2,"Reserva - Control"
1,4,2014,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","8:40",23,23.4,26,12,NA,3,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,45,NA,33.6,"Reserva - Control"
1,4,2014,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","8:40",23,23.4,26,12,NA,3,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,34,NA,19.2,"Reserva - Control"
1,4,2014,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","8:40",23,23.4,26,12,NA,3,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,48,NA,55.2,"Reserva - Control"
1,4,2014,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","8:40",23,23.4,26,12,NA,3,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,54,NA,28.8,"Reserva - Control"
1,4,2014,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","8:40",23,23.4,26,12,NA,3,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,55,NA,36,"Reserva - Control"
1,4,2014,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","8:40",23,23.4,26,12,NA,3,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,27,NA,31.2,"Reserva - Control"
1,4,2014,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","8:40",23,23.4,26,12,NA,3,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,28,NA,48,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","15:20",7,5.6,26,7,NA,12,"Mugil","curema","Mugil curema",NA,35,NA,15,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","15:20",7,5.6,26,7,NA,12,"Mugil","curema","Mugil curema",NA,40,NA,10,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Camila Vargas","15:20",7,5.6,26,7,NA,12,"Mugil","curema","Mugil curema",NA,43,NA,5,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,31,NA,17,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,34,NA,12,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,36,NA,19,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,37,NA,15,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,33,NA,14,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,45,NA,10,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Mugil","curema","Mugil curema",NA,40,NA,13,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Mugil","curema","Mugil curema",NA,43,NA,14,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Muraena","lentiginosa","Muraena lentiginosa",NA,24,NA,12,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Muraena","lentiginosa","Muraena lentiginosa",NA,26,NA,10,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Muraena","lentiginosa","Muraena lentiginosa",NA,28,NA,16,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Muraena","lentiginosa","Muraena lentiginosa",NA,30,NA,14,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Muraena","lentiginosa","Muraena lentiginosa",NA,31,NA,10,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,37,NA,14,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,40,NA,12,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,41,NA,14,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,45,NA,14,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,50,NA,8,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,41,NA,18,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,44,NA,26,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,47,NA,17,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,49,NA,12,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,50,NA,10,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,62,NA,13,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,63,NA,14,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Sparisoma","viride","Sparisoma viride",NA,23,NA,13,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Sparisoma","viride","Sparisoma viride",NA,25,NA,10,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Sparisoma","viride","Sparisoma viride",NA,31,NA,10,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Sparisoma","viride","Sparisoma viride",NA,34,NA,11,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Denise Garcia","12:15",7,8.9,25,3,NA,9,"Sparisoma","viride","Sparisoma viride",NA,35,NA,19,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","15:20",18,16.7,25,5,NA,1,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,39,NA,12,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","15:20",18,16.7,25,5,NA,1,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,46,NA,13,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","15:20",18,16.7,25,5,NA,1,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,47,NA,14,"Reserva - Control"
1,4,2014,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diana Flores","15:20",18,16.7,25,5,NA,1,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,52,NA,24,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,25,NA,15,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,33,NA,15,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Epinephelus","guttatus","Epinephelus guttatus",NA,30,NA,14,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Epinephelus","guttatus","Epinephelus guttatus",NA,40,NA,15,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Epinephelus","guttatus","Epinephelus guttatus",NA,43,NA,5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Mugil","curema","Mugil curema",NA,30,NA,6,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Mugil","curema","Mugil curema",NA,43,NA,17,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Mugil","curema","Mugil curema",NA,46,NA,12,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Mugil","curema","Mugil curema",NA,52,NA,11,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Scarus","coeruleus","Scarus coeruleus",NA,53,NA,11,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Scarus","coeruleus","Scarus coeruleus",NA,55,NA,11,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Scarus","coeruleus","Scarus coeruleus",NA,60,NA,8,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Scarus","coeruleus","Scarus coeruleus",NA,64,NA,13,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,23,NA,14,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,29,NA,11,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,30,NA,14,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Caio Faro","14:45",10,9.7,27,3,NA,8,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,36,NA,19,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,35,NA,11,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,49,NA,16,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Haemulon","sciurus","Haemulon sciurus",NA,22,NA,11,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Haemulon","sciurus","Haemulon sciurus",NA,24,NA,11,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Haemulon","sciurus","Haemulon sciurus",NA,25,NA,32,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Haemulon","sciurus","Haemulon sciurus",NA,33,NA,17,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,27,NA,11,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,35,NA,21,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,41,NA,10,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,45,NA,12,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,46,NA,12,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,56,NA,8,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,37,NA,12,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,41,NA,10,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,10,NA,11,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,13,NA,15,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,14,NA,10,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,15,NA,13,"Reserva - Control"
1,4,2015,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",16,15.4,27,6,NA,12,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,17,NA,11,"Reserva - Control"
1,4,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","12:15",24,24.4,26,8,NA,8,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,26,NA,-5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","12:15",24,24.4,26,8,NA,8,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,30,NA,-6.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","12:15",24,24.4,26,8,NA,8,"Haemulon","sciurus","Haemulon sciurus",NA,1,NA,-8,"Reserva - Control"
1,4,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","12:15",24,24.4,26,8,NA,8,"Haemulon","sciurus","Haemulon sciurus",NA,8,NA,-4.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","12:15",24,24.4,26,8,NA,8,"Haemulon","sciurus","Haemulon sciurus",NA,11,NA,-6.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","12:15",24,24.4,26,8,NA,8,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,23,NA,-6.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","12:15",24,24.4,26,8,NA,8,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,29,NA,-4.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","12:15",24,24.4,26,8,NA,8,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,42,NA,-4,"Reserva - Control"
1,4,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","12:15",24,24.4,26,8,NA,8,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,10,NA,-5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","12:15",24,24.4,26,8,NA,8,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,15,NA,-6,"Reserva - Control"
1,4,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","12:15",24,24.4,26,8,NA,8,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,16,NA,-10.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","12:15",24,24.4,26,8,NA,8,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,20,NA,-6,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","13:40",12,12.1,26,12,NA,6,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,59,NA,35,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","13:40",12,12.1,26,12,NA,6,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,50,NA,25,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","13:40",12,12.1,26,12,NA,6,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,47,NA,12.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,50,NA,40,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,52,NA,67.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,58,NA,30,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,59,NA,27.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Haemulon","sciurus","Haemulon sciurus",NA,34,NA,17.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Haemulon","sciurus","Haemulon sciurus",NA,37,NA,20,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Haemulon","sciurus","Haemulon sciurus",NA,42,NA,27.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,60,NA,22.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,50,NA,37.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,56,NA,30,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,69,NA,52.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,58,NA,40,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,71,NA,45,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Scarus","coeruleus","Scarus coeruleus",NA,72,NA,27.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Scarus","coeruleus","Scarus coeruleus",NA,89,NA,22.5,"Reserva - Control"
1,4,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Wagner Quiros","10:20",25,24.9,27,7,NA,11,"Sparisoma","viride","Sparisoma viride",NA,42,NA,15,"Reserva - Control"
